Football Manager ID,Transfermarkt ID
47036165,205849
2000070037,873978
2000079592,842860
77032355,664853
23406779,658712
34046622,589603
17038432,470259
23221052,316465
23238998,312369
23238997,312366
20046490,544138
763049,42141
1022206,133813
23088451,252094
33049602,309425
19189022,202907
28068011,248755
57066264,236127
28059219,160328
86060241,477041
28107052,430788
16253198,531834
43155221,289085
59101014,290912
95078569,419778
53091225,295509
53021023,73543
43083937,163663
43298974,411310
25053186,291744
19081796,99900
93049805,265333
93087482,430977
93142542,901404
93141268,861552
2000013969,950405
93146301,906924
67271371,606752
13202292,422666
45030288,183436
14023216,113132
2000144801,831759
12056402,210081
14062415,419314
14196308,510132
29192115,683848
13224781,666923
20049393,617552
82060704,347597
43007692,391289
43209143,331062
21027261,266932
86035422,263628
28060559,212575
24046670,166716
2000124970,711595
17040377,685910
27139926,521278
66032261,319366
78091777,656562
74048743,623489
29221842,600970
59137201,580108
2000016676,466748
47085590,325411
28100552,303191
17004653,159954
19164174,143824
62026183,52453
49048629,659720
43207780,349715
93060160,332873
49055174,639058
33049429,230006
58058048,146554
43296746,386574
37054235,315130
76021448,253045
39035982,316242
14253357,838389
78095787,736964
15041534,255162
23443280,590630
67179312,240031
43270425,404597
21022655,227639
2000061519,881215
71112688,822900
59145870,681523
37039836,215089
37058356,384587
18110529,496873
37060936,412939
2000111335,741295
91174816,388316
2000024744,332624
96116939,453737
22067326,227347
29216094,586756
48037391,465830
48043873,487969
14000742,108810
86062050,589327
76005944,74532
75011169,155054
14057903,284724
14025036,182991
91144397,234029
86033170,265152
91137950,183780
98029083,203123
5664830,122043
51010968,147266
35014360,45707
16047254,120202
25034137,193590
2000079847,698415
91190216,471055
37056066,369552
63033476,515613
43124226,241923
28100045,298603
14080328,389152
91175867,428189
19259594,498862
14150244,504882
14131343,552472
2000040347,720038
24057528,432757
43067331,146752
13157239,398808
19377206,800175
14011147,104330
14230285,909173
14237513,639153
14076486,440688
14227705,838388
57148207,340977
86016360,213614
67183365,242882
53084524,225536
28085590,289846
28106883,357397
17031504,351729
22017457,188477
27097911,355512
37019496,198070
22056220,283342
62060482,168957
15023767,189231
76003749,142216
19225490,280283
93014195,116598
47006673,85506
23255638,249413
23339358,322230
43080624,176140
19171099,212954
86059741,450237
24049083,346524
19017908,84695
29110603,12688
77005939,94880
47016075,111556
72045828,411554
76018006,132353
71050052,176412
67087553,127837
53004955,73517
80026243,402979
76018497,156569
27058366,309414
27135741,400548
37013174,88968
96075397,289167
93060314,322065
91018523,67064
17033812,351735
2000026138,973639
62085786,188180
85131331,260806
83152925,251815
19126109,397090
57050464,148372
19189686,225335
37057994,271281
71042583,131444
34012402,45184
24046580,317467
55078869,332615
93065007,349300
27111934,342389
17027074,249763
93034879,201311
29000229,55742
66035358,365377
76036167,242552
96026801,181118
81001828,288710
43085796,178217
16248936,442784
78093878,583822
57082931,200616
48036715,442320
93057524,270905
93087462,300532
41020426,506276
53168548,651735
57120962,341364
29060631,186044
2000011970,722748
66029330,260183
59130638,502670
72046552,367423
98001753,74288
66039857,486598
37022059,186228
37013728,96472
37041194,205023
71049851,269371
86044053,319318
2000063176,724969
71099059,467241
71075619,248932
2105510,80562
24049323,325887
76037070,323838
19350602,663578
19360963,627214
75032824,340840
19371033,809716
78077014,496268
76047499,469135
19364338,813122
19333767,608216
19409388,637808
19356202,716388
19028920,52787
19197239,411838
19366623,892091
19173298,443611
19124865,256453
19197120,323452
19125412,271666
19261047,520994
19054614,186922
19348577,671572
19125312,149577
79024221,273000
961289,26456
14046848,268642
19278722,518361
19153570,184604
19260171,484847
19033594,52915
19219729,336697
19408820,736954
19344429,867926
19333258,560417
19069590,114514
19342693,546253
19409047,739218
19228542,446408
19369947,538107
19220698,363794
19352675,691843
19367261,837534
19351935,801817
19171588,330035
8832967,27374
19249500,374855
19335628,737821
19128545,176485
19362986,555277
19186267,381724
72052917,644800
19363048,796476
43116572,438394
43322093,459782
71111336,728380
2000095783,943837
47075856,315510
2000086223,570985
47103775,493401
47103772,570475
47080594,283412
31000141,111544
7681721,42775
47104030,570889
47092597,376542
2000086222,493044
25057971,405651
19250578,546292
12041559,345810
14046978,216714
19308307,545375
14150318,381430
14118643,421997
62221151,684676
62137883,306131
62014932,98024
28097255,53600
59136804,750071
2000037237,390576
59074418,369078
23348109,133493
96501736,192701
19245718,647385
95057982,888364
67196257,204097
93034874,189992
96009985,182953
96104760,289168
96026542,191895
95040978,475532
42106774,620892
20032852,422158
42104447,468540
42069264,464999
2000011228,668603
83176981,512128
98056199,499197
98047833,486572
2000067437,812309
2000069078,604568
92024134,78872
98029113,111434
2000032364,518583
18102166,452308
13186044,482581
92021436,112467
2000111908,913979
2000094349,660188
43374426,477563
93100461,493674
2000081229,799274
58143921,524177
58071364,524790
58118754,598711
58133577,402622
79035272,661241
8072435,392220
58113555,389624
2000026753,813469
58142443,513257
8438268,45566
58120005,362571
58113661,457911
13202032,388477
29222629,520438
58159564,686632
47023329,134457
24065113,804103
24008650,47611
14158415,570420
58158743,702323
2000029018,708240
58135996,490749
58133487,650902
2000029009,669310
57103177,358956
59138860,416729
58115366,285866
58142069,623384
58153780,653297
58142445,515501
58152397,623369
58123754,382500
8070709,48560
58146141,623551
58142170,535949
58142446,515500
2000081814,691806
37058301,411507
91107360,166601
81037383,354666
2000087871,863891
62236990,627436
21027506,318829
2000113332,913085
62203793,469687
62249405,749024
62222633,502353
62140658,371858
7582499,22391
62178126,320858
62144317,289814
96094042,371465
23221011,365525
23449808,488582
62163209,330577
2000144761,578271
58151024,600010
63038246,465014
84156889,365104
43104677,314457
95065489,490574
58010111,52089
66001373,91841
58123106,395654
98015440,107790
72026259,105185
25017270,113159
79034187,660867
2000055313,987586
19097930,267464
19330331,436580
58152011,605534
2000032198,947079
14178597,503052
2104676,70784
19407442,668234
19302916,412365
19406070,574765
19351985,735568
316588,28502
72038745,170854
2000031930,745454
86067902,425567
66039778,524592
78089713,538091
86060139,450211
2000052995,792334
51000001,35773
72051193,562494
13193935,565774
20044691,475373
13226914,503034
43054602,216683
20020038,189018
72056243,469859
72051181,562558
20049292,393324
72052879,644781
13148160,429975
87018627,229330
80033240,375300
72049946,336182
2000113213,69184
2000029980,838494
85144802,460651
64004306,94523
2000050439,536497
62163632,340401
43044310,98844
62215248,472333
91203410,528211
43313204,410297
24055561,317466
21038623,901726
62222641,502348
50040823,804210
83121861,538105
43617120,590558
2000101330,842658
24050676,427370
2000119781,793476
62230260,585824
2000120025,914899
21024449,226279
62231702,572266
62260453,675019
49053269,801576
49055765,779555
21020195,190272
62233886,675023
62247227,675017
62249378,687845
62248966,546684
47056200,373226
62197620,390847
64001286,60083
62248930,506942
62178139,382007
24051716,434247
24049230,358195
2000054638,502700
24046410,293188
24012064,86633
62220544,525137
29114927,182894
62164873,348265
57187957,841300
71081083,365195
62059361,146725
65026329,242539
2000056201,827517
65032673,437881
65045552,467617
5684923,120128
65013830,370572
65010073,160649
65010084,162488
13131669,221100
65032627,395392
65045420,701370
65045530,802119
65037528,534437
2000065949,844623
65024871,566474
95068278,920804
65010327,206334
65013334,231565
65033416,484857
13100036,520837
2000097351,863901
13231924,863824
65032537,420533
2000013170,834975
19325873,564546
71102342,652700
62139662,288912
2000126276,902488
2000119697,902470
2000119694,606487
24058077,539247
24039524,391430
24003712,47190
93079015,514439
67158060,242548
14183204,875586
47037399,238391
93154339,916124
93154338,916127
93122444,527334
93154342,916121
93142475,605399
93137615,666451
93142588,916130
39048749,396936
27093244,476735
53118981,551922
57058384,147998
93101489,504244
43061303,130382
43206203,343949
14107687,713874
43207749,340256
50038165,611960
18077322,257161
2000027533,840907
85126704,462876
18097196,437274
18077259,415024
8152559,94184
29114935,374202
85091731,236470
62201460,384694
2000046281,804132
43325775,463153
48043866,635381
18025636,201846
48043495,691908
50082035,802165
85102941,297134
18082314,371572
49037507,908022
18115965,502449
18113637,907350
18110860,584230
18116201,652931
18110808,617977
2000128189,735684
11026795,355158
2000103925,646252
2000111838,736050
47068052,456552
2000083478,324831
2000051320,752455
18104969,507733
2000045800,454293
24062770,697502
30053670,726119
62123631,236867
24061128,554448
18096710,371367
2000027155,454288
11027324,327451
85019594,200320
2000096561,647528
24048304,312760
2000127346,798103
98038299,258289
23359982,423197
23414964,568362
61095909,686769
61086012,509709
89008782,213845
61088411,456355
61088410,622179
61036967,161484
24022358,206941
19135019,158427
62234965,591636
47101741,896573
36078744,206430
37027559,191395
57003107,240235
43371895,465659
47075790,413818
36126971,334297
2000122037,867436
36113841,522667
19258662,534024
62056192,215117
36055266,187786
62109080,241764
7458330,27471
13193950,953437
36088429,319399
78062294,253738
2000061827,840665
37018782,228048
37088090,601035
37069632,416390
37076769,585315
37053022,337300
37008952,251531
2000023032,639365
37046711,280448
16170394,346843
37071160,425480
37070321,466818
37064638,444380
37075731,587337
89068694,457942
37051445,386990
37028441,191255
37087739,690050
37047754,283635
96134376,379617
37000603,56375
37013667,89010
37076852,530303
37065878,457948
18105203,502893
18110814,435769
37076477,596400
5725894,19194
50076012,709179
72000038,39049
2000028975,972909
72044293,261736
72051183,562557
72056137,430863
2000078768,638430
79024208,291658
2000119145,951979
67192428,242295
8440903,27470
14114486,358212
21022957,166985
2000139295,963150
82080552,801270
67290892,687817
51031122,214224
67157529,229798
22018920,314240
85044559,111046
22072062,833093
22010968,135976
48042641,650985
67207190,280147
22067634,465848
38058977,544452
38047785,342991
2000083386,802811
61092645,661805
29158154,524131
16337026,604504
2000085094,745717
38047864,633055
42077662,396632
62054083,166199
62093794,246814
62057096,329315
62096504,215835
25055902,536061
58076413,209971
79026723,390803
58058689,126341
24036423,329629
19320540,973729
58123816,318468
93035643,225618
18027278,96227
2000061917,747444
25062421,620155
2000051902,986412
37005644,124888
72022685,157907
2000111919,830417
19290854,518723
71102707,986396
71006579,94925
19119223,140541
67175184,246277
2000020967,818885
43273274,535026
43296006,408289
59130423,536688
58100120,263956
13158636,364232
85096019,256973
59114896,391281
24008279,46612
19074791,144781
59092086,325666
5768595,98101
59136736,536722
25055123,321215
25052017,250508
5107440,4190
28000486,47601
31035790,689494
29191278,624964
52090609,683670
52083058,458633
152010,50391
29234732,696229
52097519,701072
89071286,698569
43339164,463787
59072136,288883
20044977,447216
25062874,488869
2000052726,726714
2000061415,669013
25062015,665430
25062521,487357
25062526,552065
13200569,543501
43269483,397444
43317775,428295
43299179,427344
43617594,691824
71112179,702563
71068425,494264
63027346,382202
63025626,252712
62163378,465579
67269467,972762
2000096783,805356
66044551,630269
93058103,253159
45017075,145996
71050026,62610
93023636,217069
19411608,646877
41054616,901892
41044626,721082
41056911,720073
41000557,506164
41042920,506526
41065262,719110
41001420,505750
41051703,724699
41039878,559183
24004082,47474
59067414,497834
17002617,140461
62070288,146017
14201743,865028
19285120,553871
19166012,638326
19014318,77813
19301388,447512
19327983,598170
19171005,208829
2000140302,616415
19303287,810529
19161018,862572
19183258,862604
19366900,669301
19356622,520378
19041783,175799
19113357,255354
19014992,553865
19158378,187627
14217253,661126
7542641,64218
464791,10143
70008654,64890
47040332,193464
58146143,623553
58110664,288240
58123749,375667
58085234,211727
58033766,105478
18041081,120710
58073925,207519
58059653,126337
58069136,394980
8086878,51274
58071264,190188
58022177,58971
58113616,476274
11022149,240226
58142440,404912
58059457,155304
58133142,457743
57127750,332554
58116266,524826
58146149,623557
58092239,488849
19407904,743991
19285272,735646
19042358,184566
58105536,308541
55082164,340529
19319370,625618
19259408,384159
43136700,291314
19193259,811806
2000061621,875941
2000010940,864954
78081577,388358
25034700,204279
25062590,660226
33071521,488962
19351987,868893
25052734,430250
71009786,317944
71106348,522577
8833652,39711
24004350,86631
29064665,136744
96159229,699118
83335571,732502
58092202,230950
58104533,263911
34011762,160567
8082381,106196
58140279,584231
58140553,430858
58132626,380989
58140556,430860
19113317,432937
38000424,48262
2000061950,959723
38051047,451279
38049181,464402
38041622,263384
38005350,101067
38010864,110500
47068115,401088
37020714,224052
63025536,231722
58106544,392216
2000014160,685771
58158868,685742
2000009018,751971
2000014225,747870
2000011910,746482
57079137,186031
67153647,221899
19348578,646434
14060808,267676
12056009,170339
2000019868,670684
19311535,573404
2000082429,749560
19360962,627221
19249790,371009
19371902,808509
19360964,662325
19192947,348263
19358101,708723
14046838,282544
19290889,553469
19375654,627222
19290874,574904
2000139248,929866
19363237,729264
2000113336,383086
71067782,325410
62144333,294401
85014239,163743
2000044258,792408
19010155,73460
14222247,839028
43124505,286944
96129652,576723
71100780,521997
14010489,74702
2000126283,896860
2000131361,873929
19189045,227319
19338025,671647
62220026,574671
2000125802,657324
2000034653,985529
71042851,176409
71098982,658274
215663,342704
2000006113,685985
58158742,685589
39030525,178918
38016684,121043
58045312,125760
67210554,336830
17011679,140356
58127398,389030
58104493,279152
58045471,105266
58022877,72496
43392891,557210
43300833,459020
1401377,59699
21020574,225631
53186939,670114
19159353,181775
58154443,649261
58152187,601849
19021437,76470
24060273,357784
47043927,238961
24039612,226095
22055704,221567
24011822,138738
22081152,851856
2000034120,703861
2000043536,679596
66045338,675630
66044571,645845
66044413,641644
77056117,639453
2000123781,603002
24065858,587509
75041574,549638
727969,35242
2000087716,865558
43407848,537586
58127622,423904
20041365,408886
96079301,379868
2000108647,313506
58110663,308621
58103786,288556
19158379,190314
14024130,146289
78035322,127439
14004266,125899
58028901,104864
8083751,88008
8062449,49340
19324165,435169
34011678,55409
19090339,287310
12080723,649029
71042211,155861
71092950,343491
71104588,404845
71101511,600003
62235101,536512
13170393,442942
71049893,383294
71067895,280064
19220269,638262
19173264,250007
19337922,674487
19351709,856100
19226430,369283
19007727,14881
19191020,673346
19171601,355258
19202682,288502
19235310,374654
19038038,88649
19014658,137169
19220435,312686
19387389,644142
19125768,215839
19087401,102227
71075850,316946
71050009,319147
47087523,492389
85077662,192526
42075795,211593
24008619,92120
54001596,79869
62218464,344967
1406112,75608
43486411,689508
43254498,392919
53059738,179838
43020372,195568
58132274,449581
59146762,704925
58025644,392134
2000101231,706644
58071120,181177
85012238,133078
93087418,646296
83152906,443612
53135500,419686
47046370,279567
85120251,228434
42009322,211593
17014867,249759
62143455,274336
20046434,285943
22040362,293622
58159127,687024
58158884,687616
5749173,46576
16006109,54248
7482335,57619
7485616,61963
1408517,62228
2000068138,722674
29017254,94917
33023828,110535
17001279,140395
47014913,149698
58050348,288093
29178516,372850
2000076764,874037
7990059,52136
21027282,350759
66002201,128376
85007653,84438
19235325,604928
2000022635,839814
71072196,335697
76063156,663055
76054650,588992
76050774,630924
71048308,244267
19249466,616414
76049924,571910
71081866,224164
19261088,369587
5312178,27169
80033015,502844
71105478,731192
76069106,850339
78043528,227112
76051213,638279
76062118,817165
76043753,422991
76043858,413659
76058888,632614
76063256,652352
76063220,655430
76037086,272279
76033117,253044
76002801,176255
8829196,73685
76047470,495724
76037997,362579
76047306,474621
76063308,906775
76058367,572816
36517122,362669
76055473,604861
76019823,213576
76042983,369190
51068438,689181
76037259,356102
2000076608,860704
76040468,355155
76050903,642094
76064858,853950
76069062,751990
76054279,579775
76050972,643928
86061879,642406
76054691,639178
19117206,125004
76045759,388287
19381834,868952
19221812,435234
19053709,105512
19264235,401532
19285721,432957
19380216,724670
76065445,746582
19202416,376373
19287071,439389
19225614,371522
2000124713,925045
19382551,555014
19372265,546037
19311153,532752
2000048207,820153
19190350,373432
76066129,774659
71112426,928276
8833580,92898
76062948,593354
19286213,788402
19171102,286474
19200331,250841
19271096,578630
76034630,262639
71069268,272776
76047314,498266
19215494,170385
19197565,282502
2000015137,944067
76056342,661473
76063268,491544
76007409,76648
76058370,572867
76051175,570528
76063035,662449
76035679,254123
76033374,364057
76046286,480680
76057938,651480
76003051,177972
76069085,824542
76063307,655531
71091802,320952
71042273,252778
71050763,373631
76016470,498267
71088236,496036
76056499,569219
76042214,906756
76043825,421210
2000031249,907006
76064261,669789
76039606,485877
2000078699,907567
2000038677,854055
2000038678,837445
76069104,907563
76045340,711141
2000082482,907797
76069082,907564
2000081100,907566
76055478,587550
2000008375,906611
76062595,649730
76055480,587543
76052173,906616
76062180,773925
76054086,587501
76055470,654248
76049714,495693
78043791,189425
2000087358,943605
76051657,491548
76064487,885674
76043682,628927
78017914,76716
76022130,262933
2000084892,911973
2000008104,907765
76052208,654184
76062759,653408
76040411,571867
76006626,162656
76053474,906789
89057124,572049
76021453,417780
76023013,331056
76057939,662423
2000090610,911370
76062284,648289
2000006004,906732
76065059,745614
76062075,651657
76065061,850121
76062076,638218
76065063,638217
37046479,374698
76049717,651653
76020155,460621
76040436,571912
76054389,651471
76047228,907818
76015363,119912
76037969,487124
76040884,422990
76045728,599707
76069101,754391
76065547,632129
47054645,344973
21020594,189143
62214888,444893
2000055520,591621
62054923,145682
58158634,575399
14010222,82550
13195830,589374
57175898,568573
18093398,460080
58110364,375756
58100024,338910
38037429,297475
78065943,294822
38039347,273108
13106313,221883
85080840,190911
58071272,184071
36087567,286077
58104497,279963
58033843,126338
27142628,557560
61074118,374984
28094941,279133
92071489,238437
23127761,188312
19380234,673830
2000081772,669487
19278010,572224
8072862,31068
43007476,60727
36070320,212432
19250580,407842
76055434,585356
76034827,262981
2000050878,832162
76062593,649794
75017852,184987
76062062,662459
76056379,491533
76051064,572039
76063233,660840
76063232,653158
19352196,654176
76054045,582545
62093308,217675
62245399,585097
62127023,262095
76065549,716275
76047055,652333
2000117985,906658
23043240,190999
2000086551,681700
19339460,813110
71044375,330122
18018644,96454
23005467,69312
23426566,631160
23425162,925021
23202341,524669
43393240,464924
53099570,308439
27043476,135208
43017197,58864
19296897,516722
19320738,666504
47040184,183769
47040163,159932
14196548,578761
47024983,133105
47101545,356711
14135449,401574
67211695,339808
